Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25
2015-07-09,0.0527025775172,0.0510425316432,0.0576737109454,0.0632895870209,0.0632895870209
2015-07-10,0.0423788019461,0.041274758559,0.0536124647966,0.0632895870209,0.0632895870209
2015-07-13,0.0392377202893,0.0381102927176,0.0554853891116,0.0632895870209,0.0632895870209
2015-07-14,0.038410805776,0.0371661714132,0.0557761289008,0.0632895870209,0.0632895870209
2015-07-15,0.0411349348788,0.0395456991644,0.0583794202762,0.0632895870209,0.0632895870209
2015-07-16,0.0439040656415,0.0424386634246,0.0604252280698,0.0632895870209,0.0632895870209
2015-07-17,0.0483973158437,0.0466263958829,0.0638516816079,0.0632895870209,0.0632895870209
2015-07-20,0.0507449425298,0.0486335430866,0.0656468203701,0.0632895870209,0.0632895870209
2015-07-21,0.0509717008634,0.0490900819914,0.0644355846555,0.0632895870209,0.0632895870209
2015-07-22,0.053672714928,0.0514462084955,0.0669740717289,0.0632895870209,0.0632895870209
2015-07-23,0.0545105119614,0.0521676609238,0.0667551506452,0.0632895870209,0.0632895870209
2015-07-24,0.0563189250715,0.0534909724705,0.0677738127353,0.0632895870209,0.0632895870209
2015-07-27,0.0620026483191,0.0584275496095,0.0709251172785,0.0632895870209,0.0632895870209
2015-07-28,0.0561509333932,0.0526816928194,0.0697840641984,0.0632895870209,0.0632895870209
2015-07-29,0.053697388159,0.0505116553594,0.0681269163944,0.0632895870209,0.0632895870209
2015-07-30,0.05287125689,0.0495616267915,0.0682311390684,0.0632895870209,0.0632895870209
2015-07-31,0.0353967161395,0.0330229560814,0.0445010214701,0.0385706438598,0.0385706438598
2015-08-03,0.0268412263754,0.0268412263754,0.039881219884,0.0299324836829,0.0299324836829
2015-08-04,0.026317796737,0.026317796737,0.0386991667291,0.0299324836829,0.0299324836829
2015-08-05,0.02581725512,0.02581725512,0.039427891433,0.0299324836829,0.0299324836829
2015-08-06,0.031684853273,0.031684853273,0.0416473861732,0.0299324836829,0.0299324836829
2015-08-07,0.0298969539588,0.0298969539588,0.0434496978961,0.0299324836829,0.0299324836829
2015-08-10,0.0247250205005,0.0247250205005,0.0389833612669,0.0299324836829,0.0299324836829
2015-08-11,0.0299500396781,0.0299500396781,0.0426616962605,0.0299324836829,0.0299324836829
