Date,CAY,NOS,BM,PE,CAPE,DP,PCAprice,CPI,SPX,BY,DEF,TERM,VRP,IC,BDI,PCR,MA,PCAtech,OIL,SI,SIM
1990-07-18,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,364.22,1.000423372,0.96,0.7,-3.55512489,,-0.24602626100000002,-0.722807418,1.0,3.04245306357,-0.023246912,,0.507692308
1990-07-19,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,365.32,1.000095876,0.95,0.72,-3.89512589,,-0.241689751,-0.722264605,1.0,3.04245306357,-0.010617871000000001,,0.5
1990-07-20,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,361.61,0.9997935509999999,0.95,0.69,-6.82512489,,-0.21378830100000001,-0.727499107,1.0,0.149013421357,0.010989706,,0.492307692
1990-07-23,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,355.31,0.9999876109999999,0.94,0.75,1.22487511,,-0.197461213,-0.738200517,1.0,-4.25481540632,0.017728767,,0.484615385
1990-07-24,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,355.79,1.000351084,0.93,0.75,-0.66512389,,-0.193069307,-0.739910815,1.0,-4.25481540632,0.02165426,,0.47692307700000003
1990-07-25,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,357.09,0.99973854,0.94,0.68,-2.26512389,,-0.185449358,-0.738837548,1.0,-2.64120693529,0.009914846,,0.469230769
1990-07-26,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,355.91,0.999984309,0.93,0.66,-2.19512489,,-0.17266187100000002,-0.742115181,1.0,-4.25481540632,0.008424778,,0.46153846200000004
1990-07-27,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,353.44,0.999500488,0.95,0.65,-1.33512389,,-0.16098622199999998,-0.74259997,1.0,-4.25481540632,0.007211093000000001,,0.453846154
1990-07-30,0.029407592000000003,0.0234,0.488066768,16.81,17.75,0.0324,-2.51218200777,0.048192770999999995,355.55,0.9993945540000001,0.94,0.6,-1.29512489,,-0.154406409,-0.741875787,1.0,-4.25481540632,0.011541218999999998,,0.446153846
1990-07-31,0.029407592000000003,0.0234,0.490508657,16.81,17.75,0.0326,-2.68523682453,0.048192770999999995,356.15,1.00010729,0.92,0.62,-1.34512389,,-0.144011756,-0.744915975,1.0,-2.09590251291,0.019753821,,0.438461538
1990-08-01,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,355.52,0.999500107,0.94,0.62,-0.81512589,,-0.132841328,-0.751352132,1.0,-2.6290887925099997,0.032867634,,0.43076923100000003
1990-08-02,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,351.48,1.000827227,0.95,0.73,-2.02512489,,-0.12352071,-0.768893233,1.0,-4.25481540632,0.059094047000000004,,0.423076923
1990-08-03,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,344.86,1.00019186,1.03,0.91,6.28487511,,-0.12267658,-0.787149782,1.0,-4.25481540632,0.087741696,,0.415384615
1990-08-06,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,334.43,1.0019437279999999,1.01,1.17,13.45487511,,-0.117910448,-0.833482924,1.0,-4.25481540632,0.159460065,,0.40769230799999995
1990-08-07,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,334.83,1.000594182,1.01,1.17,10.29487511,,-0.10676691699999999,-0.834624065,1.0,-4.25481540632,0.16235091699999998,,0.4
1990-08-08,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,338.35,0.9999672559999999,1.03,1.15,5.81487511,,-0.087055261,-0.809912303,1.0,-4.25481540632,0.121163205,,0.39230769200000004
1990-08-09,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,339.94,0.9992364690000001,0.97,1.0,1.93487411,,-0.07365224,-0.806886848,1.0,-2.6460406550099997,0.11805701800000001,,0.384615385
1990-08-10,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,335.52,1.000092516,0.98,1.04,3.29487511,,-0.061690784000000005,-0.819868981,1.0,-3.17922693462,0.12125662300000001,,0.37692307700000005
1990-08-13,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,338.84,1.000212235,0.97,1.05,3.28487511,,-0.05210728,-0.815324154,1.0,-2.1157566057,0.13010670300000002,,0.36923076899999996
1990-08-14,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,339.39,0.9996664959999999,0.98,0.98,1.72487511,,-0.05210728,-0.819089234,1.0,-1.56561846359,0.12570652599999999,,0.361538462
1990-08-15,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,340.06,0.999841073,0.99,0.94,0.85487411,,-0.052873563,-0.819935407,1.0,0.198679439531,0.11766867800000001,,0.35384615399999997
1990-08-16,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,332.39,1.000813172,1.0,1.03,4.70487511,,-0.061879297,-0.837834644,1.0,-0.9785085643860001,0.13284104300000002,,0.346153846
1990-08-17,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,327.83,1.00032136,1.01,1.08,5.07487611,,-0.064836003,-0.852766508,1.0,-2.6290887925099997,0.155574259,,0.33846153799999995
1990-08-20,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,328.51,1.000087366,1.08,1.04,4.00487411,,-0.070722433,-0.860704824,0.0,-3.1610281088099996,0.152346133,,0.330769231
1990-08-21,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,321.86,1.000208887,1.07,1.01,6.44487511,,-0.071428571,-0.876383389,0.0,-4.25481540632,0.152441238,,0.323076923
1990-08-22,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,316.55,1.000484047,1.03,1.06,8.09487411,,-0.07365224,-0.901934288,0.0,-4.25481540632,0.20018718300000002,,0.315384615
1990-08-23,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,307.06,1.000629134,0.97,1.21,14.01487611,,-0.072892938,-0.92602118,0.0,-4.25481540632,0.209292008,,0.307692308
1990-08-24,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,311.51,1.000369144,1.05,1.31,11.47487511,,-0.07083016,-0.908756709,0.0,-4.25481540632,0.19850817899999998,,0.3
1990-08-27,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,321.44,0.999012254,1.05,1.12,7.17487411,,-0.07083016,-0.87047586,0.0,-4.25481540632,0.140101859,,0.292307692
1990-08-28,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,321.34,1.000209442,1.0,1.21,6.66487611,,-0.068251534,-0.863635261,0.0,-3.0776274024,0.155258158,,0.284615385
1990-08-29,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,324.19,0.999334416,1.0,1.12,4.92487411,,-0.071373753,-0.840120652,0.0,-1.9706963296900002,0.12182231,,0.276923077
1990-08-30,0.029407592000000003,-0.0097,0.490508657,15.33,16.17,0.0326,-2.68523682453,0.057028112,318.71,1.000095578,1.0,1.16,7.43487411,,-0.068514242,-0.855800207,0.0,-2.52333718174,0.13494936800000001,,0.269230769
1990-08-31,0.029407592000000003,-0.0097,0.54247586,15.33,16.17,0.0356,-3.39243020108,0.057028112,322.56,1.0000057340000001,0.97,1.23,7.44487511,,-0.071483474,-0.854597068,0.0,0.305861025293,0.15295333,,0.26153846199999997
1990-09-04,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,323.09,1.000270078,0.98,1.26,7.12487511,,-0.085823755,-0.874868553,0.0,2.56711121417,0.181116396,,0.253846154
1990-09-05,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,324.39,0.9997454579999999,1.01,1.25,6.06487511,,-0.084485407,-0.875550989,0.0,2.56711121417,0.200546001,,0.246153846
1990-09-06,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,320.46,0.999848965,0.95,1.22,7.73487611,,-0.079414032,-0.894491238,0.0,1.98898711324,0.23465603699999998,,0.238461538
1990-09-07,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,323.4,0.999786638,0.95,1.18,6.27487511,,-0.066510172,-0.880353935,0.0,2.44338916057,0.21311819899999998,,0.23076923100000002
1990-09-10,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,321.63,1.000258507,0.93,1.17,6.88487511,,-0.057753165,-0.891083477,0.0,1.8772190634400001,0.23547295,,0.223076923
1990-09-11,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,321.04,0.999879656,1.06,1.16,5.92487411,,-0.050239234,-0.887436987,0.0,-1.48731112074,0.223640824,,0.215384615
1990-09-12,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,322.54,0.9999247490000001,1.04,1.21,5.66487611,,-0.041834272,-0.885997668,0.0,-1.5285585615000001,0.22801573600000002,,0.20769230800000002
1990-09-13,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,318.65,0.999995485,1.02,1.23,6.87487511,,-0.033279221,-0.891461607,0.0,-4.25481540632,0.218183404,,0.2
1990-09-14,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,316.83,1.0003380640000001,1.09,1.28,8.10487411,,-0.01804758,-0.894908857,0.0,-4.25481540632,0.22472988,,0.192307692
1990-09-17,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,317.77,1.000222505,1.11,1.29,7.09487411,,0.002506266,-0.902390702,0.0,-4.25481540632,0.251876547,,0.184615385
1990-09-18,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,318.6,1.000013348,1.14,1.29,6.36487511,,0.013547841000000001,-0.903605967,0.0,-3.1913450774000003,0.255532562,,0.17692307699999998
1990-09-19,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,316.6,0.9998656859999999,1.13,1.24,5.42487411,,0.022241232000000003,-0.907622164,0.0,-3.70951098393,0.263197807,,0.16923076899999998
1990-09-20,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,311.48,1.000194025,1.16,1.28,6.20487511,,0.02502157,-0.919934989,0.0,-4.25481540632,0.283256188,,0.161538462
1990-09-21,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,311.32,1.00054576,1.18,1.39,7.58487611,,0.026041667,-0.932680816,0.0,-4.25481540632,0.293616366,,0.153846154
1990-09-24,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,304.59,1.000364538,1.15,1.41,8.10487411,,0.027003483999999998,-0.957836539,0.0,-4.25481540632,0.31804971,,0.146153846
1990-09-25,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,308.26,0.999888887,1.09,1.43,6.35487411,,0.027097902000000004,-0.95292087,0.0,-4.25481540632,0.301377292,,0.138461538
1990-09-26,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,305.06,0.9998600040000001,1.1,1.43,5.73487611,,0.037234043,-0.962698309,0.0,-4.25481540632,0.316229854,,0.13076923099999999
1990-09-27,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,300.97,0.9993858309999999,1.12,1.44,6.21487511,,0.052252252,-0.974643714,0.0,-4.25481540632,0.327523721,,0.123076923
1990-09-28,0.029407592000000003,0.0236,0.54247586,14.51,15.3,0.0356,-3.39243020108,0.061698718,306.05,0.9993509279999999,1.16,1.45,6.65487611,,0.072543618,-0.967108282,0.0,-4.25481540632,0.332597873,,0.115384615
1990-10-01,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,314.94,0.9992034240000001,1.1,1.34,5.60487411,,0.078558226,-0.938767616,0.0,-1.9484856633099996,0.296487247,,0.10769230800000001
1990-10-02,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,315.21,0.999814002,1.1,1.28,4.82487611,,0.08372093,-0.91643683,0.0,2.01974024986,0.26179406899999996,,0.1
1990-10-03,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,311.4,1.000126652,1.12,1.33,5.44487511,,0.08387698,-0.945299676,0.0,2.01974024986,0.310203088,,0.092307692
1990-10-04,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,312.69,0.9997308890000001,1.09,1.31,5.05487511,,0.08450704199999999,-0.940510623,0.0,2.56711121417,0.306592639,,0.084615385
1990-10-05,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,311.5,0.9998451070000001,1.13,1.38,5.39487511,,0.09746954099999999,-0.949595172,0.0,2.56711121417,0.320553449,,0.076923077
1990-10-08,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,313.48,0.9998451070000001,1.13,1.38,5.58487611,,0.10486891400000001,-0.9514365,0.0,3.04245306357,0.332589012,,0.069230769
1990-10-09,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,305.1,1.001215473,1.11,1.42,8.25487411,,0.102899906,-0.972591457,0.0,-0.326328428046,0.34416766,,0.061538462
1990-10-10,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,300.39,1.0004775259999998,1.14,1.45,8.73487611,,0.12026515199999999,-0.96666541,0.0,-4.25481540632,0.31808578600000004,,0.05384615400000001
1990-10-11,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,295.46,1.0002303879999999,1.18,1.57,11.52487511,,0.11936090199999999,-0.981795401,0.0,-4.25481540632,0.328757976,,0.046153846
1990-10-12,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,300.03,0.9994712379999999,1.2,1.47,9.48487611,,0.128942486,-0.973530812,0.0,-4.25481540632,0.298520562,,0.038461537999999997
1990-10-15,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,303.23,0.9996954790000001,1.18,1.4,9.18487411,,0.13888888900000002,-0.958440858,0.0,-2.716003228,0.27623184300000003,,0.030769231
1990-10-16,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,298.92,0.99991345,1.2,1.4,8.99487611,,0.13812154699999998,-0.970005642,0.0,-4.25481540632,0.276603651,,0.023076923
1990-10-17,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,298.76,0.999789354,1.23,1.32,8.91487611,,0.14298808400000002,-0.969151741,0.0,-4.25481540632,0.251879562,,0.015384615
1990-10-18,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,305.74,0.999642982,1.24,1.22,7.14487511,,0.157990868,-0.945417561,0.0,-2.54754956631,0.252613527,,0.007692308
1990-10-19,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,312.48,0.999352317,1.26,1.14,5.40487611,,0.128432241,-0.92152366,0.0,2.49508209926,0.21576508100000003,,0.0
1990-10-22,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,314.76,1.000030685,1.3,1.16,4.81487511,,0.16871704699999998,-0.897636872,0.0,3.04245306357,0.13872373,,0.0
1990-10-23,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,312.36,1.000140585,1.3,1.2,5.11487511,,0.17090271699999998,-0.892135955,0.0,3.04245306357,0.14177299,,0.0
1990-10-24,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,312.6,1.0000777140000001,1.3,1.2,5.82487611,,0.162872154,-0.906659664,0.0,2.56711121417,0.163490155,,0.0
1990-10-25,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,310.17,0.999726337,1.29,1.21,6.58487611,,0.153913043,-0.927908223,0.0,3.04245306357,0.207710582,,0.0
1990-10-26,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,304.71,1.000053122,1.3,1.27,8.29487511,,0.14088159,-0.929622608,0.0,0.7361233205589999,0.187420743,,0.007692308
1990-10-29,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,301.88,1.000486156,1.26,1.32,9.08487611,,0.13006029300000002,-0.941657707,0.0,-3.23210259261,0.206027648,,0.015384615
1990-10-30,0.023270365,0.0277,0.576601511,14.21,14.82,0.0375,-3.8429272097099996,0.063795853,304.06,1.0000291559999999,1.3,1.33,8.06487511,,0.122746781,-0.938779509,0.0,-2.6884534372099997,0.199069699,,0.023076923
1990-10-31,0.023270365,0.0277,0.58058523,14.21,14.82,0.0388,-3.9577578120699997,0.063795853,304.0,0.999655058,1.29,1.31,7.58487611,,0.114042553,-0.942916508,0.0,-3.7794735569199998,0.206270266,,0.030769231
1990-11-01,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,307.02,0.999419347,1.3,1.29,7.79487511,,0.106329114,-0.939889154,0.0,-3.7794735569199998,0.19437606100000002,,0.038461537999999997
1990-11-02,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,311.85,0.9999651420000001,1.29,1.26,7.57487611,,0.111864407,-0.924696877,0.0,0.786039833045,0.16078082400000002,,0.046153846
1990-11-05,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,314.59,0.99950402,1.38,1.19,7.39487511,,0.10998308,-0.909018318,0.0,3.04245306357,0.120432632,,0.05384615400000001
1990-11-06,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,311.62,1.000111154,1.39,1.21,6.65487611,,0.099326599,-0.919033426,0.0,2.01974024986,0.11187199199999999,,0.061538462
1990-11-07,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,306.01,1.000356815,1.33,1.25,8.41487611,,0.08540630199999999,-0.944497509,0.0,-0.23117474556099998,0.12122383,,0.069230769
1990-11-08,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,307.61,1.000091315,1.36,1.26,8.33487611,,0.052459016,-0.943654355,0.0,0.16051071761900002,0.153524658,,0.076923077
1990-11-09,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,313.74,0.999369891,1.36,1.22,4.50487411,,0.038961038999999996,-0.924296424,0.0,3.04245306357,0.13948969,,0.084615385
1990-11-12,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,319.48,0.999369891,1.36,1.22,3.14487511,,0.035569927,-0.904863748,0.0,3.04245306357,0.104400997,,0.092307692
1990-11-13,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,317.67,0.9991022190000001,1.34,1.1,2.12487511,,0.03476152,-0.912609448,0.0,3.04245306357,0.10897591,,0.1
1990-11-14,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,320.4,0.999874266,1.37,1.06,0.43487411,,0.041262136,-0.898889793,0.0,3.04245306357,0.088251089,,0.10769230800000001
1990-11-15,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,317.02,1.000064153,1.35,1.05,0.11487511,,0.052931596,-0.902363318,0.0,3.04245306357,0.08786404199999999,,0.115384615
1990-11-16,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,317.12,0.999498109,1.27,0.99,-1.11512489,,0.058727569,-0.895272119,0.0,3.04245306357,0.056951521,,0.123076923
1990-11-19,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,319.34,1.000329442,1.29,1.02,-1.50512389,,0.063829787,-0.900520548,0.0,3.04245306357,0.06791296200000001,,0.13076923099999999
1990-11-20,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,315.31,0.9997311190000001,1.29,0.99,-2.36512489,,0.06792144,-0.891870636,0.0,2.46432896265,0.022031362999999998,,0.138461538
1990-11-21,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,316.03,0.999693673,1.24,1.0,-1.36512489,,0.07049180299999999,-0.896708176,0.0,1.27815516045,0.031452438,,0.146153846
1990-11-23,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,315.1,1.0000541040000002,1.25,1.03,-1.47512489,,0.075409836,-0.913870997,0.0,0.668834594873,0.05554827,,0.153846154
1990-11-26,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,316.51,0.999930703,1.29,1.01,0.30487511,,0.08395061699999999,-0.920342087,0.0,-0.480956048609,0.047004094,,0.161538462
1990-11-27,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,318.1,1.000068315,1.3,1.01,0.40487611,,0.094214876,-0.916851765,0.0,1.8636948466699998,0.060605335,,0.16923076899999998
1990-11-28,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,317.95,1.000148689,1.32,1.01,0.50487411,,0.09834710699999999,-0.918111822,0.0,2.49508209926,0.097628341,,0.17692307699999998
1990-11-29,0.023270365,-0.0281,0.58058523,14.68,15.19,0.0388,-3.9577578120699997,0.061953932,316.42,1.000153153,1.38,1.06,1.45487511,,0.10927152300000001,-0.918252801,0.0,-0.307617517211,0.09786781,,0.184615385
1990-11-30,0.023270365,-0.0281,0.5477651179999999,14.68,15.19,0.0381,-3.61162861575,0.061953932,322.22,0.9995736009999999,1.36,1.02,-0.29512489,,0.12053200300000001,-0.88815149,0.0,3.04245306357,0.059780544000000005,,0.192307692
