Date,CL1,CL4,OIL
2016/5/12,46.7,48.31,0.154238205
2016/5/13,46.21,47.82,0.146748765
2016/5/16,47.72,49.18,0.17070971
2016/5/17,48.31,49.76,0.137001138
2016/5/18,48.19,49.58,0.152373067
2016/5/19,48.16,49.42,0.12674604
2016/5/20,47.75,49.22,0.125575866
2016/5/23,48.08,49.28,0.143013897
2016/5/24,48.62,49.72,0.128346392
2016/5/25,49.56,50.61,0.141490961
2016/5/26,49.48,50.54,0.132851323
2016/5/27,49.33,50.47,0.124322903
2016/5/31,49.1,50.27,0.12617882
2016/6/1,49.01,50.23,0.112907811
2016/6/2,49.17,50.43,0.11066126
2016/6/3,48.62,49.88,0.10497903
2016/6/6,49.69,50.93,0.112503628
2016/6/7,50.36,51.75,0.101439486
2016/6/8,51.23,52.67,0.087103082
2016/6/9,50.56,52.13,0.096781187
2016/6/10,49.07,50.68,0.068913097
2016/6/13,48.88,50.48,0.076347341
2016/6/14,48.49,49.99,0.066037178
2016/6/15,48.01,49.35,0.073662269
2016/6/16,46.21,47.68,0.065289593
2016/6/17,47.98,49.53,0.063430946
2016/6/20,49.37,50.95,0.060398855
2016/6/21,48.85,50.93,0.058640157
2016/6/22,49.13,50.74,0.057474501
2016/6/23,50.11,51.71,0.059840671
2016/6/24,47.64,49.29,0.052453524
2016/6/27,46.33,48.06,0.042819866
2016/6/28,47.85,49.72,0.058497914
2016/6/29,49.88,51.7,0.086096965
2016/6/30,48.33,50.13,0.069319579
2016/7/1,48.99,50.82,0.073526909
2016/7/5,46.6,48.51,0.068066587
2016/7/6,47.43,49.34,0.089128417
2016/7/7,45.14,47.07,0.068086776
2016/7/8,45.41,47.37,0.050232976
2016/7/11,44.76,46.93,0.04980835
2016/7/12,46.8,48.92,0.043084901
2016/7/13,44.75,46.76,0.015108277
2016/7/14,45.68,47.77,0.008157356
2016/7/15,45.95,47.89,0.015391892
2016/7/18,45.24,47.22,0.012860265
2016/7/19,44.65,46.88,0.016050117
2016/7/20,44.94,47.19,0.023223469
2016/7/21,44.75,46.89,0.009120666
2016/7/22,44.19,46.27,-0.012591935
2016/7/25,43.13,45.33,-0.016498556
2016/7/26,42.92,45.15,-0.024109066
2016/7/27,41.92,44.02,-0.026816198
2016/7/28,41.14,43.31,-0.046601191
2016/7/29,41.6,43.84,-0.05383536
2016/8/1,40.06,42.39,-0.07598949
2016/8/2,39.51,41.92,-0.07998658
2016/8/3,40.83,43.11,-0.054226249
2016/8/4,41.93,44.2,-0.033765039
2016/8/5,41.8,44.12,-0.034346314
2016/8/8,43.02,45.22,-0.025770376
2016/8/9,42.77,44.95,-0.032750048
2016/8/10,41.71,44,-0.031425414
2016/8/11,43.49,45.71,-0.026910092
2016/8/12,44.49,46.57,-0.032073108
2016/8/15,45.74,47.77,-0.023740877
2016/8/16,46.58,48.57,-0.011410088
2016/8/17,46.79,48.96,-0.021635479
2016/8/18,48.22,50.19,-0.013653166
2016/8/19,48.52,50.32,-0.00938573
2016/8/22,47.05,48.64,-0.021343113
2016/8/23,48.1,50.01,-0.009996533
2016/8/24,46.77,48.81,-0.022703329
2016/8/25,47.33,49.35,-0.021394616
2016/8/26,47.64,49.63,-0.026264584
2016/8/29,46.98,48.93,-0.031722225
2016/8/30,46.35,48.24,-0.036983566
2016/8/31,44.7,46.51,-0.051001362
2016/9/1,43.16,44.94,-0.065881742
2016/9/2,44.44,46.24,-0.054914918
2016/9/6,44.83,46.74,-0.046357706
2016/9/7,45.5,47.47,-0.04896228
2016/9/8,47.62,49.57,-0.036120963
2016/9/9,45.88,47.69,-0.059939909
2016/9/12,46.29,48.05,-0.051600544
2016/9/13,44.9,46.76,-0.052590265
2016/9/14,43.58,45.44,-0.06383212
2016/9/15,43.91,45.92,-0.0563197
2016/9/16,43.03,45.06,-0.059515811
2016/9/19,43.3,45.25,-0.04184835
2016/9/20,43.44,45.35,-0.056978511
2016/9/21,45.34,47.06,-0.050662673
2016/9/22,46.32,48.06,-0.041205125
2016/9/23,44.48,46.28,-0.057185684
2016/9/26,45.93,47.66,-0.051478092
2016/9/27,44.67,46.38,-0.042742866
2016/9/28,47.05,48.74,-0.009224139
2016/9/29,47.83,49.49,-0.016830739
2016/9/30,48.24,49.93,-0.030083244
2016/10/3,48.81,50.57,-0.011588897
2016/10/4,48.69,50.53,-0.018594886
2016/10/5,49.83,51.52,0.011659613
2016/10/6,50.44,52.08,0.009575933
2016/10/7,49.81,51.53,0.024572343
2016/10/10,51.35,52.89,0.035037063
2016/10/11,50.79,52.21,0.034327659
2016/10/12,50.18,51.64,0.011044209
2016/10/13,50.44,51.86,0.032900575
2016/10/14,50.35,51.73,0.022844234
2016/10/17,49.94,51.4,0.018203701
2016/10/18,50.29,51.63,0.027355653
2016/10/19,51.6,52.72,0.041662099
2016/10/20,50.43,51.64,0.028838991
2016/10/21,50.85,52.54,0.035210725
2016/10/24,50.52,52.35,0.038163842
2016/10/25,49.96,51.78,0.042236711
2016/10/26,49.18,51.02,0.03713077
2016/10/27,49.72,51.49,0.052881082
2016/10/28,48.7,50.5,0.050940777
2016/10/31,46.86,48.62,0.028931739
2016/11/1,46.67,48.38,0.041774384
2016/11/2,45.34,47.14,0.034060242
2016/11/3,44.66,46.53,0.015340696
2016/11/4,44.07,45.92,-0.001279219
2016/11/7,44.89,46.74,0.007514102
2016/11/8,44.98,46.98,-0.002311107
2016/11/9,45.27,47.4,0.003080798
2016/11/10,44.66,46.88,0.006466042
2016/11/11,43.41,45.68,-0.022421435
2016/11/14,43.32,45.35,-0.03141779
2016/11/15,45.81,47.71,-0.01819495
2016/11/16,45.57,47.44,-0.027689075
2016/11/17,45.42,47.45,-0.032594279
2016/11/18,45.69,47.85,-0.040796038
2016/11/21,47.49,49.82,-0.025138463
2016/11/22,48.03,50.5,-0.00548098
2016/11/23,47.96,50.43,-0.01817768
2016/11/25,46.06,48.62,-0.025184874
2016/11/28,47.08,49.57,-0.020450703
2016/11/29,45.23,47.72,-0.040317687
2016/11/30,49.44,51.89,0.004503246
2016/12/1,51.06,53.44,0.024673511
2016/12/2,51.68,54.17,0.045776165
2016/12/5,51.79,54.47,0.061612843
2016/12/6,50.93,53.63,0.041955851
2016/12/7,49.77,52.72,0.027278933
2016/12/8,50.84,53.49,0.02978631
2016/12/9,51.5,53.94,0.01658831
2016/12/12,52.83,55.2,0.044453288
2016/12/13,52.98,55.46,0.042418562
2016/12/14,51.04,53.77,0.038036163
2016/12/15,50.9,53.62,0.04927946
2016/12/16,51.9,54.56,0.053165478
2016/12/19,52.12,54.55,0.06321322
2016/12/20,52.23,54.9,0.062301442
2016/12/21,52.49,54.66,0.063499281
2016/12/22,52.95,55.2,0.051214042
2016/12/23,53.02,55.24,0.042655957
2016/12/27,53.9,56.06,0.066195415
2016/12/28,54.06,56.25,0.054722003
2016/12/29,53.77,56.11,0.064209292
2016/12/30,53.72,56.05,0.042250479
2017/1/3,52.33,54.81,0.024233281
2017/1/4,53.26,55.75,0.028039596
2017/1/5,53.76,56.17,0.026566306
2017/1/6,53.99,56.37,0.028764029
2017/1/9,51.96,54.47,0.003693288
2017/1/10,50.82,53.28,-0.010636315
2017/1/11,52.25,54.59,0.006026152
2017/1/12,53.01,55.39,0.000984237
2017/1/13,52.37,54.68,0.001328881
2017/1/17,52.48,54.75,0.007007593
2017/1/18,51.08,53.37,-0.006581624
2017/1/19,51.37,53.5,-0.003032913
2017/1/20,52.42,54.62,0.008533898
2017/1/23,52.75,54.71,0.009320339
2017/1/24,53.18,54.96,0.003772931
2017/1/25,52.75,54.43,0.00923623
2017/1/26,53.78,55.34,0.010130729
2017/1/27,53.17,54.67,0.006749974
2017/1/30,52.63,54.24,0.007071324
2017/1/31,52.81,54.38,0.014975713
2017/2/1,53.88,55.41,0.019704695
2017/2/2,53.54,55.09,0.025386989
2017/2/3,53.83,55.41,0.044209425
2017/2/6,53.01,54.6,0.03969194
2017/2/7,52.17,53.72,0.044031259
2017/2/8,52.34,53.76,0.051100666
2017/2/9,53,54.25,0.06227399
2017/2/10,53.86,55.18,0.061577641
2017/2/13,52.93,54.25,0.051788882
2017/2/14,53.2,54.48,0.050133291
2017/2/15,53.11,54.31,0.054188698
2017/2/16,53.36,54.33,0.067489726
2017/2/17,53.4,54.37,0.070963966
2017/2/21,54.06,54.81,0.054266625
2017/2/22,53.59,54.37,0.052939077
2017/2/23,54.45,55.13,0.059761667
2017/2/24,53.99,54.76,0.052431385
2017/2/27,54.05,54.9,0.035391975
2017/2/28,54.01,55,0.029182799
2017/3/1,53.83,54.87,0.028335412
2017/3/2,52.61,53.69,0.034253347
2017/3/3,53.33,54.39,0.031752665
2017/3/6,53.2,54.42,0.047211197
2017/3/7,53.14,54.32,0.010337879
2017/3/8,50.28,51.57,-0.02647118
2017/3/9,49.28,50.59,-0.041088136
2017/3/10,48.49,49.77,-0.050505191
2017/3/13,48.4,49.7,-0.044562435
2017/3/14,47.72,49.19,-0.043274967
2017/3/15,48.86,50.09,-0.039319135
2017/3/16,48.75,49.94,-0.043936322
2017/3/17,48.78,50.04,-0.053697282
2017/3/20,48.22,49.81,-0.060752659
2017/3/21,47.34,49.22,-0.055311783
2017/3/22,48.04,49.23,-0.047723811
2017/3/23,47.7,48.89,-0.058355983
2017/3/24,47.97,49.13,-0.055825036
2017/3/27,47.73,48.97,-0.06078091
2017/3/28,48.37,49.53,-0.05309354
2017/3/29,49.51,50.59,-0.047246151
2017/3/30,50.35,51.34,-0.040254195
2017/3/31,50.6,51.66,-0.044502577
2017/4/3,50.24,51.35,-0.049072896
2017/4/4,51.03,52.16,-0.0412147
