Date,"MA(1,9)","MA(1,12)","MA(2,9)","MA(2,12)","MA(3,9)","MA(3,12)",MOM(9),MOM(12),"VOL(1,9)","VOL(1,12)","VOL(2,9)","VOL(2,12)","VOL(3,9)",PCAtech
1998/11/11,0,1,1,1,1,1,1,1,0,0,0,1,1,0.85555421134
1998/11/12,0,1,0,1,0,1,1,1,0,0,0,0,0,-1.41104178228
1998/11/13,1,1,0,1,0,1,1,1,0,0,0,0,0,-0.832917681361
1998/11/16,1,1,1,1,0,1,1,1,0,1,0,0,0,0.309795377037
1998/11/17,1,1,1,1,1,1,1,1,1,1,1,1,0,2.51216901425
1998/11/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/11/19,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/11/20,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/11/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/11/24,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/11/25,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/11/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/11/30,0,1,1,1,1,1,1,1,1,1,1,1,1,2.46432896265
1998/12/1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.44338916057
1998/12/2,0,1,0,1,0,1,1,1,0,1,1,1,1,0.758333986934
1998/12/3,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1998/12/4,1,1,0,0,0,0,1,1,0,0,0,0,0,-2.04465792611
1998/12/7,1,1,1,1,0,0,0,1,1,1,1,1,0,0.786039833045
1998/12/8,1,1,1,1,1,1,0,1,0,0,1,1,0,0.901327721024
1998/12/9,1,1,1,1,1,1,0,1,1,1,0,0,1,1.39963953476
1998/12/10,0,0,1,0,1,1,0,0,0,0,1,0,0,-1.93168886404
1998/12/11,0,0,0,0,0,0,1,0,1,1,0,0,1,-2.11369006378
1998/12/14,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.70951098393
1998/12/15,0,0,0,0,0,0,0,0,1,1,1,0,1,-2.1157566057
1998/12/16,0,0,0,0,0,0,1,0,0,0,1,1,0,-2.61200187752
1998/12/17,1,1,1,1,0,0,1,1,1,1,0,1,1,1.31839042428
1998/12/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/22,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/24,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1998/12/31,1,1,1,1,1,1,1,1,0,1,0,1,1,1.97732746767
1999/1/4,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1999/1/5,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1999/1/6,1,1,1,1,1,1,1,1,1,1,0,1,0,1.96686459186
1999/1/7,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
1999/1/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/1/11,1,1,1,1,1,1,1,1,0,0,1,1,1,1.97898273465
1999/1/12,0,0,1,1,1,1,0,1,0,0,0,0,1,-0.851275460654
1999/1/13,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
1999/1/14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/1/15,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
1999/1/19,1,1,0,1,0,0,1,1,0,0,0,0,0,-1.42456599906
1999/1/20,1,1,1,1,1,1,0,1,1,1,1,1,0,1.96479804994
1999/1/21,0,0,1,0,1,0,0,1,0,0,1,1,1,-0.967573140907
1999/1/22,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
1999/1/25,0,0,0,0,0,0,0,0,1,0,0,0,1,-3.20471018349
1999/1/26,1,1,1,0,0,0,1,0,1,1,1,1,1,0.768261070215
1999/1/27,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1999/1/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/1/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/2/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/2/2,1,1,1,1,1,1,1,1,0,0,1,1,1,1.97898273465
1999/2/3,1,1,1,1,1,1,1,1,1,1,0,0,1,1.94701049907
1999/2/4,0,0,1,1,1,1,1,0,0,0,0,0,0,-1.30953039507
1999/2/5,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.11579612432
1999/2/8,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1999/2/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/2/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/2/11,1,1,0,0,0,0,0,1,1,1,1,1,0,-0.433115997004
1999/2/12,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.62908879251
1999/2/16,1,0,0,0,1,0,0,0,1,1,1,1,1,-0.400384463464
1999/2/17,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.62908879251
1999/2/18,1,0,0,0,0,0,0,0,1,1,1,1,1,-0.987494362665
1999/2/19,1,1,1,0,0,0,0,0,1,1,1,1,1,0.220890105906
1999/2/22,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/2/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/2/24,1,1,1,1,1,1,1,1,0,0,1,1,1,1.97898273465
1999/2/25,0,1,1,1,1,1,0,1,0,0,0,0,0,-0.772238944396
1999/2/26,0,0,0,0,0,1,1,1,0,0,0,0,0,-2.64045427491
1999/3/1,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1999/3/2,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.70744444201
1999/3/3,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/3/4,1,1,0,0,0,0,1,1,0,0,0,0,0,-2.04465792611
1999/3/5,1,1,1,1,1,1,1,1,1,1,1,0,0,1.96203087214
1999/3/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/3/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/3/10,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/3/11,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/3/12,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/3/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/3/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/3/17,1,1,1,1,1,1,1,1,0,0,0,1,1,1.43367831226
1999/3/18,1,1,1,1,1,1,1,1,1,1,0,1,0,1.96686459186
1999/3/19,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1999/3/22,0,1,0,1,1,1,1,1,0,0,0,0,0,-0.823931883082
1999/3/23,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/3/24,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/3/25,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1999/3/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/3/29,1,1,1,1,1,0,1,1,1,1,1,0,1,1.90066660376
1999/3/30,1,1,1,1,1,1,1,1,0,0,1,0,0,0.898560543224
1999/3/31,0,0,1,1,1,1,0,0,0,0,0,0,0,-1.85690135938
1999/4/1,1,1,1,0,1,1,0,0,0,0,0,0,0,-1.28954861993
1999/4/5,1,1,1,1,1,1,1,1,1,1,1,1,0,2.51216901425
1999/4/6,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
1999/4/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/4/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/4/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/4/12,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/4/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/4/14,0,1,1,1,1,1,1,1,1,1,1,1,1,2.46432896265
1999/4/15,0,0,0,1,0,1,1,1,0,0,0,0,0,-2.02036234786
1999/4/16,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1999/4/19,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1999/4/20,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1999/4/21,1,1,0,0,0,0,0,1,0,0,0,0,0,-2.59202889042
1999/4/22,1,1,1,1,1,1,1,1,1,1,1,0,0,1.96203087214
1999/4/23,1,1,1,1,1,1,0,1,1,0,1,0,1,1.40129480175
1999/4/26,1,1,1,1,1,1,1,1,1,1,1,0,1,2.49231492146
1999/4/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/4/28,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1999/4/29,1,1,1,1,1,1,1,0,0,0,1,1,1,1.50364088525
1999/4/30,0,0,0,1,0,1,1,1,0,0,0,0,0,-2.02036234786
1999/5/3,1,1,0,1,0,1,1,1,0,0,0,0,0,-0.832917681361
1999/5/4,0,0,0,1,0,1,0,1,0,0,0,0,0,-2.56773331217
1999/5/5,0,1,0,0,0,0,0,1,0,0,0,0,0,-3.17015299134
1999/5/6,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1999/5/7,1,0,0,0,0,0,0,1,0,0,0,0,0,-3.201349456
1999/5/10,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.65575150333
1999/5/11,1,1,1,1,1,1,1,0,1,0,0,0,1,0.928019494267
1999/5/12,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/5/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/5/14,0,0,1,1,1,1,0,0,1,1,1,1,1,0.832295583358
1999/5/17,0,0,0,0,1,1,1,0,1,1,1,1,1,0.160510717619
1999/5/18,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1999/5/19,0,0,0,0,0,0,1,0,1,1,1,1,1,-1.01824749928
1999/5/20,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.09027661419
1999/5/21,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/5/24,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/5/25,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/5/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/5/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/5/28,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/6/1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/6/2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/6/3,0,0,0,0,0,0,0,0,1,1,1,0,1,-2.1157566057
1999/6/4,1,1,1,1,1,0,0,0,1,1,1,1,1,1.42809193216
1999/6/7,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1999/6/8,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1999/6/9,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1999/6/10,0,0,1,1,1,1,1,0,1,1,1,1,1,1.37966654767
1999/6/11,0,0,0,0,0,0,0,1,0,0,1,1,1,-2.1537469431
1999/6/14,0,0,0,0,0,0,0,0,1,1,0,1,0,-2.64120693529
1999/6/15,0,0,0,0,0,0,1,1,1,1,1,1,0,-1.07318969919
1999/6/16,1,1,1,1,0,0,1,1,1,1,1,1,1,1.86369484667
1999/6/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/6/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/6/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/6/22,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/6/23,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1999/6/24,0,0,0,1,1,1,1,0,0,1,1,1,1,0.260781471156
1999/6/25,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.11579612432
1999/6/28,0,1,0,0,0,0,1,1,0,1,0,0,0,-2.07913287163
1999/6/29,1,1,1,1,0,1,1,1,1,1,0,1,0,1.37975469266
1999/6/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/2,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/6,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/12,1,1,1,1,1,1,1,1,0,1,1,1,1,2.52263189005
1999/7/13,1,1,1,1,1,1,1,1,0,0,0,1,0,0.903394262945
1999/7/14,1,1,1,1,1,1,1,1,0,1,0,0,0,0.896905276238
1999/7/15,1,1,1,1,1,1,1,1,1,1,1,1,0,2.51216901425
1999/7/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/19,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1999/7/20,0,0,0,0,1,1,0,0,0,0,1,1,1,-1.45033057561
1999/7/21,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1999/7/22,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.15937284182
1999/7/23,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/7/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/7/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/7/28,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
1999/7/29,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/7/30,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/8/2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/8/3,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/8/4,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1999/8/5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
