Date,SPX,VOLUME
2014/4/15,1842.98,630045632
2014/4/14,1830.61,544581504
2014/4/11,1815.69,681861312
2014/4/10,1833.08,660580224
2014/4/9,1872.18,543696448
2014/4/8,1851.96,577725696
2014/4/7,1845.04,691982272
2014/4/4,1865.09,668879936
2014/4/3,1888.77,499900992
2014/4/2,1890.9,475492416
2014/4/1,1885.52,528822112
2014/3/31,1872.34,588338496
2014/3/28,1857.62,466573952
2014/3/27,1849.04,598292928
2014/3/26,1852.56,572994880
2014/3/25,1865.62,514678880
2014/3/24,1857.44,609139008
2014/3/21,1866.52,1556334336
2014/3/20,1872.01,481715360
2014/3/19,1860.77,512768832
2014/3/18,1872.25,420516608
2014/3/17,1858.83,474079200
2014/3/14,1841.13,513409536
2014/3/13,1846.34,528187872
2014/3/12,1868.2,459683712
2014/3/11,1867.63,452021728
2014/3/10,1877.17,439330720
2014/3/7,1878.04,507130784
2014/3/6,1877.03,506237536
2014/3/5,1873.81,490908640
2014/3/4,1873.91,555989248
2014/3/3,1845.73,508998560
2014/2/28,1859.45,728624448
2014/2/27,1854.29,517164928
2014/2/26,1845.16,505238592
2014/2/25,1845.12,505512800
2014/2/24,1847.61,705543680
2014/2/21,1836.25,680813056
2014/2/20,1839.78,520620960
2014/2/19,1828.75,530650336
2014/2/18,1840.76,546618496
2014/2/14,1838.63,495117504
2014/2/13,1829.83,542928576
2014/2/12,1819.26,496327680
2014/2/11,1819.75,546459712
2014/2/10,1799.84,498168800
2014/2/7,1797.02,600247744
2014/2/6,1773.43,571755648
2014/2/5,1751.64,590110912
2014/2/4,1755.2,635294336
2014/2/3,1741.89,759497600
2014/1/31,1782.59,776329664
2014/1/30,1794.19,571051008
2014/1/29,1774.2,655960576
2014/1/28,1792.5,526147616
2014/1/27,1781.56,653126528
2014/1/24,1790.29,730151040
2014/1/23,1828.46,593087104
2014/1/22,1844.86,512338816
2014/1/21,1843.8,610444544
2014/1/17,1838.7,819605120
2014/1/16,1845.89,486069664
2014/1/15,1848.38,563999680
2014/1/14,1838.88,521314080
2014/1/13,1819.2,585806720
2014/1/10,1842.37,491739072
2014/1/9,1838.13,529520704
2014/1/8,1837.49,589383168
2014/1/7,1837.88,508596672
2014/1/6,1826.77,500749376
2014/1/3,1831.37,399831232
2014/1/2,1831.98,463338432
2013/12/31,1848.36,399844768
2013/12/30,1841.07,308193088
2013/12/27,1841.4,274879136
2013/12/26,1842.02,298737280
2013/12/24,1833.32,187691760
2013/12/23,1827.99,439203200
2013/12/20,1818.32,1402679296
2013/12/19,1809.6,518257792
2013/12/18,1810.65,702164224
2013/12/17,1781,513352160
2013/12/16,1786.54,537011904
2013/12/13,1775.32,450441536
2013/12/12,1775.5,527653440
2013/12/11,1782.22,561170112
2013/12/10,1802.62,484093248
2013/12/9,1808.37,495544640
2013/12/6,1805.09,516851968
2013/12/5,1785.03,576708544
2013/12/4,1792.81,591186240
2013/12/3,1795.15,535826848
2013/12/2,1800.9,470156032
2013/11/29,1805.81,357478752
2013/11/27,1807.23,380423904
2013/11/26,1802.75,566536576
2013/11/25,1802.48,482740864
2013/11/22,1804.76,450318016
2013/11/21,1795.85,501020576
2013/11/20,1781.37,486419488
2013/11/19,1787.87,471416992
2013/11/18,1791.53,496627680
2013/11/15,1798.18,668120320
2013/11/14,1790.62,526450144
2013/11/13,1782,528086784
2013/11/12,1767.69,457417792
2013/11/11,1771.89,388547616
2013/11/8,1770.61,575603648
2013/11/7,1747.15,602191296
2013/11/6,1770.49,499953728
2013/11/5,1762.97,487444064
2013/11/4,1767.93,431930880
2013/11/1,1761.64,549504320
2013/10/31,1756.54,635805632
2013/10/30,1763.31,480263712
2013/10/29,1771.95,501806208
2013/10/28,1762.11,579556608
2013/10/25,1759.77,541907712
2013/10/24,1752.07,525480416
2013/10/23,1746.38,533654080
2013/10/22,1754.67,569504384
2013/10/21,1744.66,498906016
2013/10/18,1744.5,703510848
2013/10/17,1733.15,542925248
2013/10/16,1721.54,543564800
2013/10/15,1698.06,532916160
2013/10/14,1710.14,424196640
2013/10/11,1703.2,482553184
2013/10/10,1692.56,552177600
2013/10/9,1656.4,574130112
2013/10/8,1655.45,571411520
2013/10/7,1676.12,425290336
2013/10/4,1690.5,440017056
2013/10/3,1678.66,499857024
2013/10/2,1693.87,484326528
2013/10/1,1695,462701056
2013/9/30,1681.55,629131264
2013/9/27,1691.75,489103104
2013/9/26,1698.67,440223488
2013/9/25,1692.77,475587744
2013/9/24,1697.42,509947392
2013/9/23,1701.84,511866176
2013/9/20,1709.91,1383413632
2013/9/19,1722.34,514394016
2013/9/18,1725.52,580426240
2013/9/17,1704.76,425239904
2013/9/16,1697.6,459764480
2013/9/13,1687.99,395148096
2013/9/12,1683.42,459040640
2013/9/11,1689.13,484793056
2013/9/10,1683.99,499155040
2013/9/9,1671.71,440884800
2013/9/6,1655.17,492524608
2013/9/5,1655.08,435460128
2013/9/4,1653.08,530963712
2013/9/3,1639.77,525167808
2013/8/30,1632.97,542310528
2013/8/29,1638.17,389334848
2013/8/28,1634.96,438063040
2013/8/27,1630.48,506000064
2013/8/26,1656.78,416322368
2013/8/23,1663.5,454291296
2013/8/22,1656.96,407240096
2013/8/21,1642.8,479892032
2013/8/20,1652.35,436119584
2013/8/19,1646.06,442953888
2013/8/16,1655.83,650111744
2013/8/15,1661.32,510318464
2013/8/14,1685.39,420471648
2013/8/13,1694.16,413884832
2013/8/12,1689.47,382142528
2013/8/9,1691.42,412941184
2013/8/8,1697.48,453654656
2013/8/7,1690.91,445614144
2013/8/6,1697.37,454070400
2013/8/5,1707.14,369575840
2013/8/2,1709.67,503275552
2013/8/1,1706.87,530951104
2013/7/31,1685.73,664419840
2013/7/30,1685.96,499839296
2013/7/29,1685.33,419819552
2013/7/26,1691.65,466156032
2013/7/25,1690.25,518129216
2013/7/24,1685.94,532656576
2013/7/23,1692.39,459706016
2013/7/22,1695.53,502083104
2013/7/19,1692.09,770584192
2013/7/18,1689.37,539273920
2013/7/17,1680.91,566833088
2013/7/16,1676.26,476974368
2013/7/15,1682.5,427337632
2013/7/12,1680.19,588945728
2013/7/11,1675.02,566455744
2013/7/10,1652.62,509090304
2013/7/9,1652.32,521108576
2013/7/8,1640.46,742917120
2013/7/5,1631.89,430664640
2013/7/3,1615.41,303759136
2013/7/2,1614.08,527795648
2013/7/1,1614.96,526115136
2013/6/28,1606.28,1081289088
2013/6/27,1613.2,518668672
2013/6/26,1603.26,568844608
2013/6/25,1588.03,605506944
2013/6/24,1573.09,700688000
2013/6/21,1592.43,1521151104
2013/6/20,1588.19,783320960
2013/6/19,1628.93,564339840
2013/6/18,1651.81,468885664
2013/6/17,1639.04,517127360
2013/6/14,1626.73,454660192
2013/6/13,1636.36,508786048
2013/6/12,1612.52,496663680
2013/6/11,1626.13,494419744
2013/6/10,1642.81,446790496
2013/6/7,1643.38,588722112
2013/6/6,1622.56,611811968
2013/6/5,1608.9,573941056
2013/6/4,1631.38,567560832
2013/6/3,1640.42,614601792
2013/5/31,1630.74,872444608
2013/5/30,1654.41,525967968
2013/5/29,1648.36,511999488
2013/5/28,1660.06,554619712
2013/5/24,1649.6,449088384
2013/5/23,1650.51,610989376
2013/5/22,1655.35,683490432
2013/5/21,1669.16,513919040
2013/5/20,1666.29,494665952
2013/5/17,1667.47,717787392
2013/5/16,1650.47,562299328
2013/5/15,1658.78,547590400
2013/5/14,1650.34,529472000
2013/5/13,1633.77,455174880
2013/5/10,1633.7,475475488
2013/5/9,1626.67,482900672
2013/5/8,1632.69,516801472
2013/5/7,1625.96,489537536
2013/5/6,1617.5,477645664
2013/5/3,1614.42,528213536
2013/5/2,1597.59,464684416
2013/5/1,1582.7,514984544
2013/4/30,1597.57,676820608
2013/4/29,1593.61,455326880
2013/4/26,1582.24,558080320
2013/4/25,1585.16,591309504
2013/4/24,1578.79,574951040
2013/4/23,1578.78,555077120
2013/4/22,1562.5,520923456
2013/4/19,1555.25,790566336
2013/4/18,1541.61,635698176
2013/4/17,1552.01,708085120
2013/4/16,1574.57,572293824
2013/4/15,1552.36,725229120
2013/4/12,1588.85,538931392
2013/4/11,1593.37,530718944
2013/4/10,1587.73,524612448
2013/4/9,1568.61,521582048
2013/4/8,1563.07,455851968
2013/4/5,1553.28,558288704
2013/4/4,1559.98,481445376
2013/4/3,1553.69,587850944
2013/4/2,1570.25,473640320
2013/4/1,1562.17,422775552
2013/3/28,1569.19,673190912
2013/3/27,1562.85,418415424
2013/3/26,1563.77,417852192
2013/3/25,1551.69,540532352
2013/3/22,1556.89,505786400
2013/3/21,1545.8,524169408
2013/3/20,1558.71,515015072
2013/3/19,1548.34,544881984
2013/3/18,1552.1,507141280
2013/3/15,1560.7,1447565312
2013/3/14,1563.23,504222144
2013/3/13,1554.52,420973952
2013/3/12,1552.48,466648288
2013/3/11,1556.22,450470304
2013/3/8,1551.18,487435904
2013/3/7,1544.26,498992384
2013/3/6,1541.46,502355712
2013/3/5,1539.79,522751872
2013/3/4,1525.2,513849664
2013/3/1,1518.2,548455808
2013/2/28,1514.68,748922944
2013/2/27,1515.99,492036288
2013/2/26,1496.94,579446720
2013/2/25,1487.85,637253824
2013/2/22,1515.6,515547200
2013/2/21,1502.42,599309760
2013/2/20,1511.95,594170816
2013/2/19,1530.94,571763136
2013/2/15,1519.79,811687552
2013/2/14,1521.38,533981152
2013/2/13,1520.33,513566752
2013/2/12,1519.43,489501408
2013/2/11,1517.01,400159936
2013/2/8,1517.93,477527360
2013/2/7,1509.39,553191104
2013/2/6,1512.12,556294272
2013/2/5,1511.29,587275072
2013/2/4,1495.71,584697152
2013/2/1,1513.17,598682816
2013/1/31,1498.11,740722944
2013/1/30,1501.96,569791872
2013/1/29,1507.84,607226816
2013/1/28,1500.18,535161280
2013/1/25,1502.96,570690752
2013/1/24,1494.82,554969600
2013/1/23,1494.81,494336352
2013/1/22,1492.56,569950400
2013/1/18,1485.98,930380416
2013/1/17,1480.94,604124160
2013/1/16,1472.63,513146656
2013/1/15,1472.34,483929760
2013/1/14,1470.68,491726656
2013/1/11,1472.05,488474720
2013/1/10,1472.12,569101632
2013/1/9,1461.02,507352352
2013/1/8,1457.15,546030208
2013/1/7,1461.89,490281856
2013/1/4,1466.47,499318240
2013/1/3,1459.37,576168384
2013/1/2,1462.42,680468864
2012/12/31,1426.19,601105600
2012/12/28,1402.43,411216000
2012/12/27,1418.1,445660128
2012/12/26,1419.83,363632128
2012/12/24,1426.66,227982672
2012/12/21,1430.15,1538060928
2012/12/20,1443.69,532168256
2012/12/19,1435.81,576888960
2012/12/18,1446.79,655620160
2012/12/17,1430.36,584239232
2012/12/14,1413.58,533732544
2012/12/13,1419.45,522071744
2012/12/12,1428.48,569768192
2012/12/11,1427.84,590599296
2012/12/10,1418.55,488123616
2012/12/7,1418.07,487081632
2012/12/6,1413.94,523123968
2012/12/5,1409.28,628384384
2012/12/4,1407.05,559464768
2012/12/3,1409.46,540951936
2012/11/30,1416.18,855038976
2012/11/29,1415.95,531923072
2012/11/28,1409.93,577114240
2012/11/27,1398.94,550774464
2012/11/26,1406.29,532653760
2012/11/23,1409.15,248312176
2012/11/21,1391.03,408807168
2012/11/20,1387.81,529088608
2012/11/19,1386.89,589446592
2012/11/16,1359.88,866366592
2012/11/15,1353.33,631895680
2012/11/14,1355.49,688834496
2012/11/13,1374.53,575005888
2012/11/12,1380.03,300848480
2012/11/9,1379.85,595168960
2012/11/8,1377.51,628285504
2012/11/7,1394.53,712068608
2012/11/6,1428.39,564275776
2012/11/5,1417.26,485471520
2012/11/2,1414.2,629411968
2012/11/1,1427.59,616103488
2012/10/31,1412.16,669957888
2012/10/26,1411.94,624422848
2012/10/25,1412.97,577411712
2012/10/24,1408.75,561183104
2012/10/23,1413.11,608605312
2012/10/22,1433.82,537693504
2012/10/19,1433.19,909848512
2012/10/18,1457.34,586051968
2012/10/17,1460.91,568299648
2012/10/16,1454.92,502770016
2012/10/15,1440.13,505754464
2012/10/12,1428.59,523055968
2012/10/11,1432.84,506534624
2012/10/10,1432.56,463834208
2012/10/9,1441.48,487372224
2012/10/8,1455.88,359194368
2012/10/5,1460.93,485459808
2012/10/4,1461.4,510423104
2012/10/3,1450.99,522672672
2012/10/2,1445.75,468189248
2012/10/1,1444.49,528217568
2012/9/28,1440.67,640858624
2012/9/27,1447.15,498622656
2012/9/26,1433.32,545300736
2012/9/25,1441.59,609070336
2012/9/24,1456.89,509947968
2012/9/21,1460.15,1501955072
2012/9/20,1460.26,541019392
2012/9/19,1461.05,536734496
2012/9/18,1459.32,518979296
2012/9/17,1461.19,525147488
2012/9/14,1465.77,745929984
2012/9/13,1459.99,617087360
2012/9/12,1436.56,509502880
2012/9/11,1433.56,527348704
2012/9/10,1429.08,494991808
2012/9/7,1437.92,550364736
2012/9/6,1432.12,577384896
2012/9/5,1403.44,485651136
2012/9/4,1404.94,479796288
2012/8/31,1406.58,575151936
2012/8/30,1399.48,406387488
2012/8/29,1410.49,408841248
2012/8/28,1409.3,410787872
2012/8/27,1410.44,421847040
2012/8/24,1411.13,432340000
2012/8/23,1402.08,462197984
2012/8/22,1413.49,508463360
2012/8/21,1413.17,531114464
2012/8/20,1418.13,443600736
2012/8/17,1418.16,600927168
2012/8/16,1415.51,521541216
2012/8/15,1405.53,438823200
2012/8/14,1403.93,453956448
2012/8/13,1404.11,396726848
2012/8/10,1405.87,490295584
2012/8/9,1402.8,456085664
2012/8/8,1402.22,472937824
2012/8/7,1401.35,533384416
2012/8/6,1394.23,486460096
2012/8/3,1390.99,558787136
2012/8/2,1365,625895104
2012/8/1,1375.14,703061120
2012/7/31,1379.32,679418368
2012/7/30,1385.3,492528736
2012/7/27,1385.97,751211840
2012/7/26,1360.02,714242048
2012/7/25,1337.89,653733632
2012/7/24,1338.31,632833408
2012/7/23,1350.52,602347072
2012/7/20,1362.66,863626752
2012/7/19,1376.51,643162944
2012/7/18,1372.78,589123776
2012/7/17,1363.67,577939392
2012/7/16,1353.64,471627040
2012/7/13,1356.78,530837248
2012/7/12,1334.76,611763840
2012/7/11,1341.45,606265408
2012/7/10,1341.47,568883904
2012/7/9,1352.46,496238944
2012/7/6,1354.68,483174464
2012/7/5,1367.58,499612000
2012/7/3,1374.02,340459616
2012/7/2,1365.51,550391104
2012/6/29,1362.16,862205952
2012/6/28,1329.04,701561344
2012/6/27,1331.85,508537824
2012/6/26,1319.99,557936512
2012/6/25,1313.72,605834880
2012/6/22,1335.02,937475264
2012/6/21,1325.51,687558976
2012/6/20,1355.69,582090944
2012/6/19,1357.98,594853952
2012/6/18,1344.78,548918336
2012/6/15,1342.84,1149111552
2012/6/14,1329.1,616595840
2012/6/13,1314.88,566078592
2012/6/12,1324.18,586248896
2012/6/11,1308.93,578636160
2012/6/8,1325.66,539308864
2012/6/7,1314.99,658585792
2012/6/6,1315.13,666071424
2012/6/5,1285.5,564873408
2012/6/4,1278.18,647897664
2012/6/1,1278.04,794839104
2012/5/31,1310.33,951090816
2012/5/30,1313.32,590658240
2012/5/29,1332.42,560752832
2012/5/25,1317.82,458230528
2012/5/24,1320.68,624818240
2012/5/23,1318.86,710563648
2012/5/22,1316.63,649988224
2012/5/21,1315.99,660701760
2012/5/18,1295.22,999102144
2012/5/17,1304.86,693854080
2012/5/16,1324.8,677159360
2012/5/15,1330.66,665603904
2012/5/14,1338.35,641538624
2012/5/11,1353.39,627982912
2012/5/10,1357.99,657005760
2012/5/9,1354.58,728912448
2012/5/8,1363.72,690165760
2012/5/7,1369.58,586001024
2012/5/4,1369.1,596064448
2012/5/3,1391.57,589986496
2012/5/2,1402.31,554809152
2012/5/1,1405.82,573667392
2012/4/30,1397.91,614539008
2012/4/27,1403.36,582286848
2012/4/26,1399.98,599315136
2012/4/25,1390.69,641079296
2012/4/24,1371.97,617978304
2012/4/23,1366.94,642154880
2012/4/20,1378.53,887960832
2012/4/19,1376.92,676165056
2012/4/18,1385.14,582061888
2012/4/17,1390.78,566529216
2012/4/16,1369.57,596952128
2012/4/13,1370.26,631237824
2012/4/12,1387.57,547368832
2012/4/11,1368.71,593003200
2012/4/10,1358.59,733544256
2012/4/9,1382.2,538616704
2012/4/5,1398.08,595254336
2012/4/4,1398.96,640463488
2012/4/3,1413.38,652731648
2012/4/2,1419.04,588870656
2012/3/30,1408.47,755153792
2012/3/29,1403.28,628170560
2012/3/28,1405.54,645212416
2012/3/27,1412.52,562274112
2012/3/26,1416.51,565915584
2012/3/23,1397.11,576321792
2012/3/22,1392.78,580947520
2012/3/21,1402.89,589411968
2012/3/20,1405.52,560849536
2012/3/19,1409.75,558778368
2012/3/16,1404.17,1362302336
2012/3/15,1402.6,677947840
2012/3/14,1394.28,688684032
2012/3/13,1395.95,684474432
2012/3/12,1371.09,481857344
2012/3/9,1370.87,524496608
2012/3/8,1365.91,540003712
2012/3/7,1352.63,625659776
2012/3/6,1343.36,667561856
2012/3/5,1364.33,538399168
2012/3/2,1369.63,478462848
2012/3/1,1374.09,626351040
2012/2/29,1365.68,855129856
2012/2/28,1372.18,596843712
2012/2/27,1367.59,582264128
2012/2/24,1365.74,481739680
2012/2/23,1363.46,580674240
2012/2/22,1357.66,584640384
2012/2/21,1362.21,645263296
2012/2/17,1361.23,864006912
2012/2/16,1358.04,626443520
2012/2/15,1343.23,641017600
2012/2/14,1350.5,642037056
2012/2/13,1351.77,516968160
2012/2/10,1342.64,585432192
2012/2/9,1351.95,626872192
2012/2/8,1349.96,610168512
2012/2/7,1347.05,545415168
2012/2/6,1344.33,539291520
2012/2/3,1344.9,676318592
2012/2/2,1325.54,592382336
2012/2/1,1324.09,684278912
2012/1/31,1312.41,805851584
2012/1/30,1313.01,585224960
2012/1/27,1316.33,684854528
2012/1/26,1318.43,713939968
2012/1/25,1326.05,715988288
2012/1/24,1314.65,602734336
2012/1/23,1316,597476352
2012/1/20,1315.38,893773376
2012/1/19,1314.5,682343744
2012/1/18,1308.04,704686400
2012/1/17,1293.67,654204800
2012/1/13,1289.09,665046464
2012/1/12,1295.5,590075648
2012/1/11,1292.48,577531904
2012/1/10,1292.08,665245376
2012/1/9,1280.7,592425728
2012/1/6,1277.81,596105152
2012/1/5,1281.06,676180992
2012/1/4,1277.3,640869440
2012/1/3,1277.06,678971776
2011/12/30,1257.6,423308640
2011/12/29,1263.02,375277760
2011/12/28,1249.64,388452384
2011/12/27,1265.43,347169408
2011/12/23,1265.33,352978240
2011/12/22,1254,615205248
2011/12/21,1243.72,716011712
2011/12/20,1241.3,742044672
2011/12/19,1205.35,571465536
2011/12/16,1219.66,1403694336
2011/12/15,1215.75,651875264
2011/12/14,1211.82,698691520
2011/12/13,1225.73,735700608
2011/12/12,1236.47,619167936
2011/12/9,1255.19,608042688
2011/12/8,1234.35,711271040
2011/12/7,1261.01,717721728
2011/12/6,1258.47,595272128
2011/12/5,1257.08,682966016
2011/12/2,1244.28,665004352
2011/12/1,1244.58,616441472
2011/11/30,1246.96,1174718848
2011/11/29,1195.19,647776448
2011/11/28,1192.55,739485760
2011/11/25,1158.67,336106560
2011/11/23,1161.79,689939008
2011/11/22,1188.04,675118592
2011/11/21,1192.98,735888640
2011/11/18,1215.65,788257152
2011/11/17,1216.13,823107392
2011/11/16,1236.91,754136704
2011/11/15,1257.81,624798272
2011/11/14,1251.78,533713376
2011/11/11,1263.85,576876416
2011/11/10,1239.69,694675520
2011/11/9,1229.1,853225920
2011/11/8,1275.92,659229568
2011/11/7,1261.12,599872256
2011/11/4,1253.23,650549504
2011/11/3,1261.15,794789568
2011/11/2,1237.9,752824832
2011/11/1,1218.28,1000933568
2011/10/31,1253.3,860682432
2011/10/28,1285.09,773868032
2011/10/27,1284.59,1061435392
2011/10/26,1242,893196416
2011/10/25,1229.05,775854656
2011/10/24,1254.19,702781056
2011/10/21,1238.25,1040171136
2011/10/20,1215.39,769308288
2011/10/19,1209.88,777040576
2011/10/18,1225.38,857912320
2011/10/17,1200.86,679536576
2011/10/14,1224.58,628090496
2011/10/13,1203.66,678827456
2011/10/12,1207.25,806641600
2011/10/11,1195.54,650633344
2011/10/10,1194.89,655061120
2011/10/7,1155.46,882058496
2011/10/6,1164.97,851418304
2011/10/5,1144.03,974371648
2011/10/4,1123.95,1235087744
2011/10/3,1099.23,1066090112
2011/9/30,1131.42,986894208
2011/9/29,1160.4,883559040
2011/9/28,1151.06,790025856
2011/9/27,1175.38,900483648
2011/9/26,1162.95,918172544
2011/9/23,1136.43,951936960
2011/9/22,1129.56,1347622656
2011/9/21,1166.76,968066240
2011/9/20,1202.09,722507520
2011/9/19,1204.09,739064576
2011/9/16,1216.01,1568483840
2011/9/15,1209.11,802681984
2011/9/14,1188.68,887705600
2011/9/13,1172.87,832666176
2011/9/12,1162.27,858044096
2011/9/9,1154.23,993797696
2011/9/8,1185.9,782569152
2011/9/7,1198.62,771230784
2011/9/6,1165.24,861354304
2011/9/2,1173.97,724104576
2011/9/1,1204.42,742519936
2011/8/31,1218.89,963997184
2011/8/30,1212.92,795066176
2011/8/29,1210.08,686586496
2011/8/26,1176.8,917897856
2011/8/25,1159.27,944315968
2011/8/24,1177.6,877416192
2011/8/23,1162.35,962568256
2011/8/22,1123.82,911790784
2011/8/19,1123.53,1274118016
2011/8/18,1140.65,1304441088
2011/8/17,1193.89,785756288
2011/8/16,1192.76,872991296
2011/8/15,1204.49,855961280
2011/8/12,1178.81,1000971648
2011/8/11,1172.64,1530723584
2011/8/10,1120.76,1724517248
2011/8/9,1172.53,1861833472
2011/8/8,1119.46,1938566656
2011/8/5,1199.38,1724234624
2011/8/4,1200.07,1354956800
2011/8/3,1260.34,1018153088
2011/8/2,1254.05,960468544
2011/8/1,1286.94,852179648
2011/7/29,1292.28,952022656
2011/7/28,1300.67,748755136
2011/7/27,1304.89,853950144
2011/7/26,1331.94,652771456
2011/7/25,1337.43,577708992
